road_link_id,from_node_id,to_node_id,time_period,volume,travel_time,speed,notes
76,621,618,,0,2.08652,120,period-based
76,621,620,,0,1.403,120,period-based
76,622,76,,0,0.86267,120,period-based
76,622,540,,0,2.046,120,period-based
76,622,554,,0,3.73248,120,period-based
76,622,555,,0,3.13542,120,period-based
76,622,614,,0,3.41273,120,period-based
76,622,615,,0,3.14904,120,period-based
76,622,623,,0,3.22839,120,period-based
76,622,625,,0,2.74025,120,period-based
76,623,77,,0,0.86267,120,period-based
76,623,622,,0,3.22839,120,period-based
76,623,624,,0,2.94384,120,period-based
76,623,627,,0,3.05061,120,period-based
76,623,681,,0,2.87736,120,period-based
76,624,78,,0,0.86267,120,period-based
76,624,555,,0,1.6116,120,period-based
76,624,556,,0,3.85219,120,period-based
76,624,557,,0,4.44966,120,period-based
76,624,623,,0,2.94384,120,period-based
76,624,626,,0,2.69023,120,period-based
76,625,79,,0,0.86267,120,period-based
76,625,554,,0,1.84418,120,period-based
76,625,555,,0,1.10476,120,period-based
76,625,622,,0,2.74025,120,period-based
76,626,80,,0,0.86267,120,period-based
76,626,485,,0,1.75633,120,period-based
76,626,624,,0,2.69023,120,period-based
76,626,627,,0,3.05061,120,period-based
76,626,630,,0,2.0749,120,period-based
76,627,81,,0,0.86267,120,period-based
76,627,484,,0,1.73609,120,period-based
76,627,486,,0,2.10339,120,period-based
76,627,623,,0,3.05061,120,period-based
76,627,626,,0,3.05061,120,period-based
76,628,82,,0,0.86267,120,period-based
76,628,485,,0,1.364,120,period-based
76,628,629,,0,2.87283,120,period-based
76,628,631,,0,3.111,120,period-based
76,628,632,,0,2.9946,120,period-based
76,629,83,,0,0.86267,120,period-based
76,629,479,,0,2.23796,120,period-based
76,629,484,,0,1.52866,120,period-based
76,629,628,,0,2.87283,120,period-based
76,629,633,,0,2.93054,120,period-based
76,630,84,,0,0.86267,120,period-based
76,630,489,,0,1.72534,120,period-based
76,630,557,,0,1.71778,120,period-based
76,630,626,,0,2.0749,120,period-based
76,631,85,,0,0.86267,120,period-based
76,631,489,,0,1.769,120,period-based
76,631,490,,0,1.19846,120,period-based
76,631,559,,0,3.26564,120,period-based
76,631,566,,0,2.89027,120,period-based
76,631,571,,0,3.84735,120,period-based
76,631,628,,0,3.111,120,period-based
76,631,636,,0,2.19939,120,period-based
76,632,86,,0,0.86267,120,period-based
76,632,502,,0,1.64248,120,period-based
76,632,571,,0,3.22609,120,period-based
76,632,628,,0,2.9946,120,period-based
76,632,633,,0,2.93054,120,period-based
76,632,636,,0,2.9159,120,period-based
76,633,87,,0,0.86267,120,period-based
76,633,478,,0,1.97097,120,period-based
76,633,503,,0,3.05061,120,period-based
76,633,629,,0,2.93054,120,period-based
76,633,632,,0,2.93054,120,period-based
76,634,88,,0,0.86267,120,period-based
76,634,502,,0,1.586,120,period-based
76,634,505,,0,1.79406,120,period-based
76,634,571,,0,3.77313,120,period-based
76,634,635,,0,2.93054,120,period-based
76,634,637,,0,2.928,120,period-based
76,635,89,,0,0.86267,120,period-based
76,635,504,,0,0.71138,120,period-based
76,635,634,,0,2.93054,120,period-based
76,635,640,,0,2.93054,120,period-based
76,635,705,,0,2.928,120,period-based
76,636,90,,0,0.86267,120,period-based
76,636,501,,0,1.06706,120,period-based
76,636,631,,0,2.19939,120,period-based
76,636,632,,0,2.9159,120,period-based
76,637,91,,0,0.86267,120,period-based
76,637,571,,0,2.14283,120,period-based
76,637,572,,0,3.62835,120,period-based
76,637,576,,0,3.25537,120,period-based
76,637,634,,0,2.928,120,period-based
76,637,644,,0,2.86959,120,period-based
76,638,92,,0,0.86267,120,period-based
76,638,640,,0,5.47847,120,period-based
76,638,642,,0,4.47343,120,period-based
76,638,707,,0,3.24219,120,period-based
76,638,815,,0,4.39242,120,period-based
76,638,825,,0,3.0341,120,period-based
76,638,826,,0,3.0008,120,period-based
76,639,93,,0,0.86267,120,period-based
76,639,505,,0,1.39235,120,period-based
76,639,506,,0,0.86267,120,period-based
76,639,640,,0,2.93054,120,period-based
76,639,641,,0,3.05061,120,period-based
76,640,94,,0,0.86267,120,period-based
76,640,635,,0,2.93054,120,period-based
76,640,638,,0,5.47847,120,period-based
76,640,639,,0,2.93054,120,period-based
76,640,642,,0,2.93054,120,period-based
76,641,95,,0,0.86267,120,period-based
76,641,639,,0,3.05061,120,period-based
76,641,642,,0,2.867,120,period-based
76,641,646,,0,2.93054,120,period-based
76,641,648,,0,2.98962,120,period-based
76,642,96,,0,0.86267,120,period-based
76,642,638,,0,4.47343,120,period-based
76,642,640,,0,2.93054,120,period-based
76,642,641,,0,2.867,120,period-based
76,642,649,,0,3.05244,120,period-based
76,643,97,,0,0.86267,120,period-based
76,643,576,,0,1.65714,120,period-based
76,643,578,,0,2.3188,120,period-based
76,643,644,,0,2.90824,120,period-based
76,644,98,,0,0.86267,120,period-based
76,644,506,,0,2.41317,120,period-based
76,644,637,,0,2.86959,120,period-based
76,644,643,,0,2.90824,120,period-based
76,644,646,,0,2.98962,120,period-based
76,645,99,,0,0.86267,120,period-based
76,645,578,,0,3.14904,120,period-based
76,645,646,,0,3.09902,120,period-based
76,645,647,,0,2.50769,120,period-based
76,645,652,,0,2.38213,120,period-based
76,646,100,,0,0.86267,120,period-based
76,646,507,,0,0.2728,120,period-based
76,646,641,,0,2.93054,120,period-based
76,646,644,,0,2.98962,120,period-based
76,646,645,,0,3.09902,120,period-based
76,646,653,,0,2.93054,120,period-based
76,647,101,,0,0.86267,120,period-based
76,647,524,,0,0.80233,120,period-based
76,647,579,,0,2.26687,120,period-based
76,647,645,,0,2.50769,120,period-based
76,647,657,,0,2.17984,120,period-based
76,648,102,,0,0.86267,120,period-based
76,648,641,,0,2.98962,120,period-based
76,648,649,,0,2.80666,120,period-based
76,648,650,,0,2.93371,120,period-based
76,648,653,,0,2.9946,120,period-based
76,649,103,,0,0.86267,120,period-based
76,649,642,,0,3.05244,120,period-based
76,649,648,,0,2.80666,120,period-based
76,649,651,,0,2.92864,120,period-based
76,649,825,,0,3.05,120,period-based
76,650,104,,0,0.86267,120,period-based
76,650,453,,0,2.62016,120,period-based
76,650,648,,0,2.93371,120,period-based
76,650,651,,0,3.05061,120,period-based
76,650,655,,0,2.928,120,period-based
76,651,105,,0,0.86267,120,period-based
76,651,649,,0,2.92864,120,period-based
76,651,650,,0,3.05061,120,period-based
76,651,827,,0,2.93054,120,period-based
76,651,842,,0,2.93371,120,period-based
76,652,106,,0,0.86267,120,period-based
76,652,452,,0,2.16185,120,period-based
76,652,525,,0,1.06706,120,period-based
76,652,645,,0,2.38213,120,period-based
76,652,653,,0,3.05,120,period-based
76,653,107,,0,0.86267,120,period-based
76,653,646,,0,2.93054,120,period-based
76,653,648,,0,2.9946,120,period-based
76,653,652,,0,3.05,120,period-based
76,653,655,,0,3.11339,120,period-based
76,654,108,,0,0.86267,120,period-based
76,654,451,,0,2.00652,120,period-based
76,654,452,,0,1.13467,120,period-based
76,654,659,,0,3.05061,120,period-based
76,654,662,,0,3.05061,120,period-based
76,655,109,,0,0.86267,120,period-based
76,655,451,,0,1.2276,120,period-based
76,655,650,,0,2.928,120,period-based
76,655,653,,0,3.11339,120,period-based
76,655,663,,0,2.93371,120,period-based
76,656,110,,0,0.86267,120,period-based
76,656,579,,0,3.49195,120,period-based
76,656,657,,0,2.99149,120,period-based
76,656,658,,0,3.05061,120,period-based
76,656,660,,0,2.318,120,period-based
76,657,111,,0,0.86267,120,period-based
76,657,525,,0,2.23796,120,period-based
76,657,647,,0,2.17984,120,period-based
76,657,656,,0,2.99149,120,period-based
76,657,659,,0,3.17259,120,period-based
76,658,112,,0,0.86267,120,period-based
76,658,510,,0,1.04948,120,period-based
76,658,656,,0,3.05061,120,period-based
76,658,659,,0,2.989,120,period-based
76,658,661,,0,2.3188,120,period-based
76,659,113,,0,0.86267,120,period-based
76,659,509,,0,1.09969,120,period-based
76,659,654,,0,3.05061,120,period-based
76,659,657,,0,3.17259,120,period-based
76,659,658,,0,2.989,120,period-based
76,660,114,,0,0.86267,120,period-based
76,660,582,,0,4.07195,120,period-based
76,660,656,,0,2.318,120,period-based
76,660,661,,0,2.98962,120,period-based
76,660,902,,0,3.47218,120,period-based
76,661,115,,0,0.86267,120,period-based
76,661,512,,0,1.09969,120,period-based
76,661,658,,0,2.3188,120,period-based
76,661,660,,0,2.98962,120,period-based
76,661,902,,0,3.74542,120,period-based
76,662,116,,0,0.86267,120,period-based
76,662,449,,0,2.63362,120,period-based
76,662,654,,0,3.05061,120,period-based
76,662,664,,0,2.99149,120,period-based
76,662,667,,0,2.989,120,period-based
76,663,117,,0,0.86267,120,period-based
76,663,449,,0,0.682,120,period-based
76,663,655,,0,2.93371,120,period-based
76,663,665,,0,2.98962,120,period-based
76,663,841,,0,3.05061,120,period-based
76,664,118,,0,0.86267,120,period-based
76,664,448,,0,2.75245,120,period-based
76,664,662,,0,2.99149,120,period-based
76,664,669,,0,2.92864,120,period-based
76,664,849,,0,4.45801,120,period-based
76,665,119,,0,0.86267,120,period-based
76,665,448,,0,0.65699,120,period-based
76,665,663,,0,2.98962,120,period-based
76,665,843,,0,2.928,120,period-based
76,665,849,,0,4.57663,120,period-based
76,666,120,,0,0.86267,120,period-based
76,666,510,,0,2.22043,120,period-based
76,666,521,,0,0.793,120,period-based
76,666,667,,0,2.989,120,period-based
76,666,668,,0,2.92864,120,period-based
76,667,121,,0,0.86267,120,period-based
76,667,509,,0,2.16185,120,period-based
76,667,662,,0,2.989,120,period-based
76,667,666,,0,2.989,120,period-based
76,667,669,,0,2.92864,120,period-based
76,668,122,,0,0.86267,120,period-based
76,668,519,,0,0.35569,120,period-based
76,668,666,,0,2.92864,120,period-based
76,668,669,,0,2.989,120,period-based
76,668,850,,0,2.989,120,period-based
76,669,123,,0,0.86267,120,period-based
76,669,664,,0,2.92864,120,period-based
76,669,667,,0,2.92864,120,period-based
76,669,668,,0,2.989,120,period-based
76,669,851,,0,2.93054,120,period-based
76,670,124,,0,0.86267,120,period-based
76,670,512,,0,3.42144,120,period-based
76,670,519,,0,3.21048,120,period-based
76,670,521,,0,2.728,120,period-based
76,670,854,,0,5.91731,120,period-based
76,670,902,,0,6.92961,120,period-based
76,670,905,,0,4.72268,120,period-based
76,671,125,,0,0.86267,120,period-based
76,671,602,,0,2.86959,120,period-based
76,671,672,,0,2.87283,120,period-based
76,671,673,,0,2.99149,120,period-based
76,671,676,,0,2.98962,120,period-based
76,672,126,,0,0.86267,120,period-based
76,672,603,,0,3.05061,120,period-based
76,672,671,,0,2.87283,120,period-based
76,672,674,,0,2.98962,120,period-based
76,672,722,,0,2.86959,120,period-based
76,673,127,,0,0.86267,120,period-based
76,673,671,,0,2.99149,120,period-based
76,673,674,,0,3.05549,120,period-based
76,673,678,,0,2.86765,120,period-based
76,673,683,,0,3.11339,120,period-based
76,674,128,,0,0.86267,120,period-based
76,674,672,,0,2.98962,120,period-based
76,674,673,,0,3.05549,120,period-based
76,674,684,,0,2.928,120,period-based
76,674,724,,0,2.928,120,period-based
76,675,129,,0,0.86267,120,period-based
76,675,404,,0,1.54319,120,period-based
76,675,606,,0,3.11339,120,period-based
76,675,676,,0,2.74771,120,period-based
76,675,677,,0,2.80865,120,period-based
76,676,130,,0,0.86267,120,period-based
76,676,607,,0,3.111,120,period-based
76,676,671,,0,2.98962,120,period-based
76,676,675,,0,2.74771,120,period-based
76,676,678,,0,2.867,120,period-based
76,677,131,,0,0.86267,120,period-based
76,677,406,,0,0.82067,120,period-based
76,677,675,,0,2.80865,120,period-based
76,677,678,,0,2.87283,120,period-based
76,677,687,,0,3.05061,120,period-based
76,678,132,,0,0.86267,120,period-based
76,678,673,,0,2.86765,120,period-based
76,678,676,,0,2.867,120,period-based
76,678,677,,0,2.87283,120,period-based
76,678,688,,0,2.989,120,period-based
76,679,133,,0,0.86267,120,period-based
76,679,610,,0,3.05061,120,period-based
76,679,680,,0,2.196,120,period-based
76,679,681,,0,3.05061,120,period-based
76,680,134,,0,0.86267,120,period-based
76,680,404,,0,1.61045,120,period-based
76,680,488,,0,2.29623,120,period-based
76,680,611,,0,2.92864,120,period-based
76,680,679,,0,2.196,120,period-based
76,681,135,,0,0.86267,120,period-based
76,681,487,,0,1.64248,120,period-based
76,681,623,,0,2.87736,120,period-based
76,681,679,,0,3.05061,120,period-based
76,681,691,,0,2.867,120,period-based
76,682,136,,0,0.86267,120,period-based
76,682,406,,0,2.20446,120,period-based
76,682,487,,0,1.50659,120,period-based
76,682,488,,0,1.01524,120,period-based
76,682,692,,0,2.9946,120,period-based
76,683,137,,0,0.86267,120,period-based
76,683,673,,0,3.11339,120,period-based
76,683,684,,0,2.928,120,period-based
76,683,685,,0,2.80666,120,period-based
76,683,688,,0,2.9946,120,period-based
76,684,138,,0,0.86267,120,period-based
76,684,674,,0,2.928,120,period-based
76,684,683,,0,2.928,120,period-based
76,684,728,,0,2.92864,120,period-based
76,685,139,,0,0.86267,120,period-based
76,685,411,,0,2.91909,120,period-based
76,685,683,,0,2.80666,120,period-based
76,685,686,,0,2.80865,120,period-based
76,685,690,,0,3.05,120,period-based
76,686,140,,0,0.86267,120,period-based
76,686,685,,0,2.80865,120,period-based
76,686,730,,0,2.92864,120,period-based
76,687,141,,0,0.86267,120,period-based
76,687,407,,0,0.82067,120,period-based
76,687,677,,0,3.05061,120,period-based
76,687,688,,0,2.80865,120,period-based
76,687,689,,0,2.928,120,period-based
76,688,142,,0,0.86267,120,period-based
76,688,678,,0,2.989,120,period-based
76,688,683,,0,2.9946,120,period-based
76,688,687,,0,2.80865,120,period-based
76,688,690,,0,2.989,120,period-based
76,689,143,,0,0.86267,120,period-based
76,689,408,,0,1.04948,120,period-based
76,689,687,,0,2.928,120,period-based
76,689,690,,0,2.81196,120,period-based
76,689,699,,0,3.1116,120,period-based
76,690,144,,0,0.86267,120,period-based
76,690,410,,0,2.81196,120,period-based
76,690,685,,0,3.05,120,period-based
76,690,688,,0,2.989,120,period-based
76,690,689,,0,2.81196,120,period-based
76,691,145,,0,0.86267,120,period-based
76,691,481,,0,2.30915,120,period-based
76,691,486,,0,1.06706,120,period-based
76,691,681,,0,2.867,120,period-based
76,691,692,,0,2.75109,120,period-based
76,692,146,,0,0.86267,120,period-based
76,692,407,,0,2.45596,120,period-based
76,692,682,,0,2.9946,120,period-based
76,692,691,,0,2.75109,120,period-based
76,692,694,,0,2.92864,120,period-based
76,693,147,,0,0.86267,120,period-based
76,693,479,,0,0.96449,120,period-based
76,693,483,,0,0.682,120,period-based
76,693,694,,0,2.98962,120,period-based
76,693,703,,0,3.05,120,period-based
76,694,148,,0,0.86267,120,period-based
76,694,408,,0,2.10339,120,period-based
76,694,539,,0,1.15095,120,period-based
76,694,692,,0,2.92864,120,period-based
76,694,693,,0,2.98962,120,period-based
76,695,149,,0,0.86267,120,period-based
76,695,411,,0,0.63686,120,period-based
76,695,696,,0,2.989,120,period-based
76,695,697,,0,2.92864,120,period-based
76,695,700,,0,2.99149,120,period-based
76,696,150,,0,0.86267,120,period-based
76,696,695,,0,2.989,120,period-based
76,696,698,,0,3.05061,120,period-based
76,696,734,,0,2.80865,120,period-based
76,697,151,,0,0.86267,120,period-based
76,697,695,,0,2.92864,120,period-based
76,697,698,,0,2.99149,120,period-based
76,697,702,,0,2.989,120,period-based
76,697,809,,0,2.989,120,period-based
76,698,152,,0,0.86267,120,period-based
76,698,696,,0,3.05061,120,period-based
76,698,697,,0,2.99149,120,period-based
76,698,736,,0,2.867,120,period-based
76,698,810,,0,2.86765,120,period-based
76,699,153,,0,0.86267,120,period-based
76,699,538,,0,0.71138,120,period-based
76,699,689,,0,3.1116,120,period-based
76,699,700,,0,2.867,120,period-based
76,699,701,,0,2.86765,120,period-based
76,700,154,,0,0.86267,120,period-based
76,700,410,,0,0.63686,120,period-based
76,700,695,,0,2.99149,120,period-based
76,700,699,,0,2.867,120,period-based
76,700,702,,0,3.05061,120,period-based
76,701,155,,0,0.86267,120,period-based
76,701,474,,0,0.82067,120,period-based
76,701,699,,0,2.86765,120,period-based
76,701,702,,0,2.87283,120,period-based
76,701,813,,0,2.93054,120,period-based
76,702,156,,0,0.86267,120,period-based
76,702,697,,0,2.989,120,period-based
76,702,700,,0,3.05061,120,period-based
76,702,701,,0,2.87283,120,period-based
76,702,814,,0,2.92864,120,period-based
76,703,157,,0,0.86267,120,period-based
76,703,478,,0,1.31398,120,period-based
76,703,693,,0,3.05,120,period-based
76,703,704,,0,2.867,120,period-based
76,703,705,,0,2.74771,120,period-based
76,704,158,,0,0.86267,120,period-based
76,704,538,,0,3.37435,120,period-based
76,704,539,,0,2.14196,120,period-based
76,704,703,,0,2.867,120,period-based
76,704,706,,0,2.86765,120,period-based
76,705,159,,0,0.86267,120,period-based
76,705,476,,0,2.28404,120,period-based
76,705,635,,0,2.928,120,period-based
76,705,703,,0,2.74771,120,period-based
76,705,706,,0,2.93054,120,period-based
76,706,160,,0,0.86267,120,period-based
76,706,474,,0,2.41317,120,period-based
76,706,475,,0,2.51953,120,period-based
76,706,704,,0,2.86765,120,period-based
76,706,705,,0,2.93054,120,period-based
76,707,161,,0,0.86267,120,period-based
76,707,473,,0,3.85219,120,period-based
76,707,475,,0,1.17811,120,period-based
76,707,476,,0,1.18441,120,period-based
76,707,638,,0,3.24219,120,period-based
76,708,162,,0,0.86267,120,period-based
76,708,388,,0,1.81366,120,period-based
76,708,709,,0,5.856,120,period-based
76,708,714,,0,5.81647,120,period-based
76,708,913,,0,16.7325,120,period-based
76,709,163,,0,0.86267,120,period-based
76,709,391,,0,1.26933,120,period-based
76,709,708,,0,5.856,120,period-based
76,709,711,,0,4.64922,120,period-based
76,709,713,,0,4.59164,120,period-based
76,709,803,,0,6.1003,120,period-based
76,710,164,,0,0.86267,120,period-based
76,710,584,,0,4.70926,120,period-based
76,710,712,,0,2.86765,120,period-based
76,710,806,,0,2.867,120,period-based
76,711,165,,0,0.86267,120,period-based
76,711,709,,0,4.64922,120,period-based
76,711,713,,0,3.05061,120,period-based
76,711,807,,0,2.74568,120,period-based
76,712,166,,0,0.86267,120,period-based
76,712,393,,0,2.70953,120,period-based
76,712,584,,0,4.70689,120,period-based
76,712,710,,0,2.86765,120,period-based
76,712,713,,0,3.05061,120,period-based
76,713,167,,0,0.86267,120,period-based
76,713,392,,0,1.675,120,period-based
76,713,709,,0,4.59164,120,period-based
76,713,711,,0,3.05061,120,period-based
76,713,712,,0,3.05061,120,period-based
76,713,716,,0,3.33721,120,period-based
76,714,168,,0,0.86267,120,period-based
76,714,708,,0,5.81647,120,period-based
76,714,715,,0,5.673,120,period-based
76,714,720,,0,5.79532,120,period-based
76,714,913,,0,11.385,120,period-based
76,715,169,,0,0.86267,120,period-based
76,715,391,,0,4.71637,120,period-based
76,715,714,,0,5.673,120,period-based
76,715,717,,0,4.49955,120,period-based
76,715,719,,0,4.51647,120,period-based
76,715,721,,0,5.673,120,period-based
76,716,170,,0,0.86267,120,period-based
76,716,393,,0,0.61304,120,period-based
76,716,601,,0,2.928,120,period-based
76,716,713,,0,3.33721,120,period-based
76,716,717,,0,2.86959,120,period-based
76,716,718,,0,2.62371,120,period-based
76,717,171,,0,0.86267,120,period-based
76,717,392,,0,1.60466,120,period-based
76,717,715,,0,4.49955,120,period-based
76,717,716,,0,2.86959,120,period-based
76,717,719,,0,2.501,120,period-based
76,718,172,,0,0.86267,120,period-based
76,718,603,,0,2.99149,120,period-based
76,718,716,,0,2.62371,120,period-based
76,718,719,,0,2.806,120,period-based
76,718,722,,0,3.05549,120,period-based
76,719,173,,0,0.86267,120,period-based
76,719,715,,0,4.51647,120,period-based
76,719,717,,0,2.501,120,period-based
76,719,718,,0,2.806,120,period-based
76,719,723,,0,2.989,120,period-based
76,720,174,,0,0.86267,120,period-based
76,720,714,,0,5.79532,120,period-based
76,720,721,,0,5.61333,120,period-based
76,720,726,,0,5.91731,120,period-based
76,720,913,,0,7.75444,120,period-based
76,721,175,,0,0.86267,120,period-based
76,721,715,,0,5.673,120,period-based
76,721,720,,0,5.61333,120,period-based
76,721,723,,0,4.55258,120,period-based
76,721,725,,0,4.71242,120,period-based
76,721,727,,0,5.85632,120,period-based
76,722,176,,0,0.86267,120,period-based
76,722,672,,0,2.86959,120,period-based
76,722,718,,0,3.05549,120,period-based
76,722,723,,0,2.98962,120,period-based
76,722,724,,0,2.86959,120,period-based
76,723,177,,0,0.86267,120,period-based
76,723,719,,0,2.989,120,period-based
76,723,721,,0,4.55258,120,period-based
76,723,722,,0,2.98962,120,period-based
76,723,725,,0,3.1116,120,period-based
76,724,178,,0,0.86267,120,period-based
76,724,674,,0,2.928,120,period-based
76,724,722,,0,2.86959,120,period-based
76,724,725,,0,2.81196,120,period-based
76,724,728,,0,2.989,120,period-based
76,725,179,,0,0.86267,120,period-based
76,725,721,,0,4.71242,120,period-based
76,725,723,,0,3.1116,120,period-based
76,725,724,,0,2.81196,120,period-based
76,725,729,,0,2.928,120,period-based
76,726,180,,0,0.86267,120,period-based
76,726,416,,0,2.04509,120,period-based
76,726,720,,0,5.91731,120,period-based
76,726,727,,0,5.73692,120,period-based
76,726,913,,0,7.53294,120,period-based
76,727,181,,0,0.86267,120,period-based
76,727,415,,0,4.24465,120,period-based
76,727,721,,0,5.85632,120,period-based
76,727,726,,0,5.73692,120,period-based
76,727,729,,0,4.49955,120,period-based
76,727,731,,0,4.51977,120,period-based
76,728,182,,0,0.86267,120,period-based
76,728,684,,0,2.92864,120,period-based
76,728,724,,0,2.989,120,period-based
76,728,729,,0,2.80865,120,period-based
76,728,730,,0,2.92864,120,period-based
76,729,183,,0,0.86267,120,period-based
76,729,725,,0,2.928,120,period-based
76,729,727,,0,4.49955,120,period-based
76,729,728,,0,2.80865,120,period-based
76,729,731,,0,2.86959,120,period-based
76,730,184,,0,0.86267,120,period-based
76,730,413,,0,3.17024,120,period-based
76,730,686,,0,2.92864,120,period-based
76,730,728,,0,2.92864,120,period-based
76,730,731,,0,2.98962,120,period-based
76,731,185,,0,0.86267,120,period-based
76,731,414,,0,3.20061,120,period-based
76,731,727,,0,4.51977,120,period-based
76,731,729,,0,2.86959,120,period-based
76,731,730,,0,2.98962,120,period-based
76,732,186,,0,0.86267,120,period-based
76,732,416,,0,3.95137,120,period-based
76,732,417,,0,8.19718,120,period-based
76,732,733,,0,5.79789,120,period-based
76,732,864,,0,6.222,120,period-based
76,733,187,,0,0.86267,120,period-based
76,733,415,,0,1.75633,120,period-based
76,733,732,,0,5.79789,120,period-based
76,733,735,,0,4.49955,120,period-based
76,733,737,,0,4.70175,120,period-based
76,733,865,,0,5.85886,120,period-based
76,734,188,,0,0.86267,120,period-based
76,734,413,,0,0.62208,120,period-based
76,734,696,,0,2.80865,120,period-based
76,734,735,,0,2.80666,120,period-based
76,734,736,,0,2.928,120,period-based
76,735,189,,0,0.86267,120,period-based
76,735,414,,0,0.63686,120,period-based
76,735,733,,0,4.49955,120,period-based
76,735,734,,0,2.80666,120,period-based
76,735,737,,0,3.05,120,period-based
76,736,190,,0,0.86267,120,period-based
76,736,698,,0,2.867,120,period-based
76,736,734,,0,2.928,120,period-based
76,736,737,,0,2.81196,120,period-based
76,736,866,,0,4.70926,120,period-based
76,737,191,,0,0.86267,120,period-based
76,737,733,,0,4.70175,120,period-based
76,737,735,,0,3.05,120,period-based
76,737,736,,0,2.81196,120,period-based
76,737,866,,0,4.57175,120,period-based
76,738,192,,0,0.86267,120,period-based
76,738,740,,0,3.47218,120,period-based
76,738,742,,0,3.85267,120,period-based
76,738,746,,0,5.79789,120,period-based
76,738,784,,0,2.867,120,period-based
76,738,920,,0,5.81551,120,period-based
76,739,193,,0,0.86267,120,period-based
76,739,419,,0,3.41273,120,period-based
76,739,740,,0,3.05244,120,period-based
76,739,741,,0,2.68469,120,period-based
76,739,921,,0,4.60136,120,period-based
76,740,194,,0,0.86267,120,period-based
76,740,738,,0,3.47218,120,period-based
76,740,739,,0,3.05244,120,period-based
76,740,742,,0,2.63432,120,period-based
76,740,920,,0,4.84825,120,period-based
76,741,195,,0,0.86267,120,period-based
76,741,739,,0,2.68469,120,period-based
76,741,742,,0,2.86765,120,period-based
76,741,743,,0,4.72701,120,period-based
76,741,747,,0,3.05061,120,period-based
76,742,196,,0,0.86267,120,period-based
76,742,738,,0,3.85267,120,period-based
76,742,740,,0,2.63432,120,period-based
76,742,741,,0,2.86765,120,period-based
76,742,748,,0,2.99149,120,period-based
76,743,197,,0,0.86267,120,period-based
76,743,419,,0,1.62768,120,period-based
76,743,741,,0,4.72701,120,period-based
76,743,744,,0,5.38599,120,period-based
76,743,745,,0,5.38772,120,period-based
76,743,751,,0,4.84211,120,period-based
76,743,752,,0,4.68748,120,period-based
76,743,921,,0,6.67441,120,period-based
76,743,922,,0,6.49471,120,period-based
76,744,198,,0,0.86267,120,period-based
76,744,743,,0,5.38599,120,period-based
76,744,745,,0,2.68469,120,period-based
76,744,922,,0,5.01982,120,period-based
76,745,199,,0,0.86267,120,period-based
76,745,743,,0,5.38772,120,period-based
76,745,744,,0,2.68469,120,period-based
76,745,755,,0,2.92864,120,period-based
76,746,200,,0,0.86267,120,period-based
76,746,738,,0,5.79789,120,period-based
76,746,748,,0,3.47754,120,period-based
76,746,750,,0,3.60107,120,period-based
76,746,757,,0,5.91826,120,period-based
76,746,792,,0,3.05,120,period-based
76,747,201,,0,0.86267,120,period-based
76,747,741,,0,3.05061,120,period-based
76,747,748,,0,3.05,120,period-based
76,747,749,,0,2.806,120,period-based
76,747,752,,0,2.989,120,period-based
76,748,202,,0,0.86267,120,period-based
76,748,742,,0,2.99149,120,period-based
76,748,746,,0,3.47754,120,period-based
76,748,747,,0,3.05,120,period-based
76,748,750,,0,2.867,120,period-based
76,749,203,,0,0.86267,120,period-based
76,749,747,,0,2.806,120,period-based
76,749,750,,0,3.05061,120,period-based
76,749,754,,0,2.867,120,period-based
76,749,758,,0,2.98962,120,period-based
76,750,204,,0,0.86267,120,period-based
76,750,746,,0,3.60107,120,period-based
76,750,748,,0,2.867,120,period-based
76,750,749,,0,3.05061,120,period-based
76,750,759,,0,2.92864,120,period-based
76,751,205,,0,0.86267,120,period-based
76,751,420,,0,2.501,120,period-based
76,751,743,,0,4.84211,120,period-based
76,751,753,,0,2.74771,120,period-based
76,751,755,,0,3.66457,120,period-based
76,752,206,,0,0.86267,120,period-based
76,752,420,,0,0.90683,120,period-based
76,752,743,,0,4.68748,120,period-based
76,752,747,,0,2.989,120,period-based
76,752,754,,0,2.80865,120,period-based
76,753,207,,0,0.86267,120,period-based
76,753,421,,0,1.47413,120,period-based
76,753,751,,0,2.74771,120,period-based
76,753,756,,0,3.29456,120,period-based
76,753,762,,0,2.98962,120,period-based
76,754,208,,0,0.86267,120,period-based
76,754,421,,0,1.83508,120,period-based
76,754,749,,0,2.867,120,period-based
76,754,752,,0,2.80865,120,period-based
76,754,763,,0,3.1116,120,period-based
76,755,209,,0,0.86267,120,period-based
76,755,745,,0,2.92864,120,period-based
76,755,751,,0,3.66457,120,period-based
76,755,756,,0,2.90824,120,period-based
76,756,210,,0,0.86267,120,period-based
76,756,753,,0,3.29456,120,period-based
76,756,755,,0,2.90824,120,period-based
76,756,766,,0,3.07188,120,period-based
76,757,211,,0,0.86267,120,period-based
76,757,746,,0,5.91826,120,period-based
76,757,759,,0,3.69289,120,period-based
76,757,761,,0,3.74095,120,period-based
76,757,768,,0,5.856,120,period-based
76,757,800,,0,2.93054,120,period-based
76,758,212,,0,0.86267,120,period-based
76,758,749,,0,2.98962,120,period-based
76,758,759,,0,2.928,120,period-based
76,758,760,,0,3.111,120,period-based
76,758,763,,0,2.99149,120,period-based
76,759,213,,0,0.86267,120,period-based
76,759,750,,0,2.92864,120,period-based
